id,assign,-logKd/Ki,pred_grid_rf,pred_grid_nn,pred_ECFP_rf,pred_ECFP_nn
2cf9,train,7.82,7.621105710814066,8.496351,7.807640807651398,8.723196
4lm0,test,3.25,4.677776427703516,4.1286917,5.59142401700319,7.029468
1x38,train,8.77,7.91136087484821,9.188416,8.316588735388024,8.629119
2qwf,train,5.67,5.902758201701127,6.372991,6.074431455898022,6.9877577
3ts4,valid,8.72,6.747910085054678,6.9093995,7.329574920297521,6.8305144
1i5r,train,8.52,7.9902430133658395,8.969576,7.965696068012869,8.569386
4io3,valid,6.06,4.937266099635474,4.929126,6.546248671625974,5.680068
3rbu,valid,9.43,5.589113001215065,5.44854,,
4igt,valid,7.89,5.958602673147026,7.054839,6.945226354941554,7.410997
4ciw,test,4.82,5.684872417982987,5.975984,6.105005313496303,6.898573
2pqb,train,7.2,6.884410692588028,7.6803603,,
3d7k,train,4.6,5.364617253948948,5.4656286,,
3gk1,train,4.1,4.673523693803122,4.798514,4.892714962615957,5.413758
1r5y,train,6.46,6.211397326852994,6.8352838,6.365589798087147,7.1429195
1k1l,train,6.9,6.708930741190735,7.0802293,7.024792773644989,6.7754765
3lpi,train,8.52,8.128080194410806,8.956316,8.401604675876838,8.610277
3p3g,train,9.74,8.750571081409387,9.776947,8.724824654622658,9.457329
2j79,train,5.96,5.974750911300144,6.7018485,,
3lzu,train,10.06,8.761069258809329,10.237604,10.060000000000084,10.459698
1dy4,train,4.36,5.092563791008519,4.9574447,5.234528515763364,4.745243
2y81,train,8.7,8.387302551640273,9.126696,8.631753453772475,8.15424
3hmo,train,7.52,7.215747266099722,8.057621,,
2v2h,train,3.77,4.148517618469004,4.3157053,,
3t1a,train,8.37,7.835091130012088,8.864044,7.601432736586773,8.442136
3hky,train,7.1,7.032417982989097,7.468631,,
1dqn,train,8.0,7.3421142162818995,8.44765,,
4ngm,test,10.35,6.5567314702308686,8.626472,,
4lj5,test,6.29,6.058736330498179,6.0392003,,
3rlr,train,7.52,7.064313487241873,7.9714136,7.312287460148878,7.657371
3mxd,train,8.83,8.695443499392434,9.105709,8.66077577045691,8.408386
1h23,train,8.35,7.916269744836032,8.535374,8.409292356156184,8.520267
4uac,test,6.54,6.942600243013362,7.595414,,
3oil,train,5.68,5.979914945321984,6.4441133,,
4cjq,test,3.59,6.517800729040099,8.84196,6.114010214369397,8.349221
1hi4,train,4.49,4.97086269744829,5.35919,,
2zdm,train,6.41,6.443232077764228,6.6729994,6.4427024442082095,8.030307
1b32,train,7.1,7.017776427703567,7.4749722,6.8174282678002704,7.155656
1o2r,train,5.21,5.552029161603908,5.9754586,,
1gnn,train,5.68,6.189744835965985,6.338114,,
4csd,test,5.91,5.563633049817747,6.1732407,,
1d4h,train,10.0,9.304277035236934,10.052512,9.65848034006374,9.85273
1kuk,train,3.91,4.864629404617223,4.5048656,4.52227630180656,4.9748087
1r1j,train,8.64,7.8676306196841415,8.987124,7.855685441020272,7.206926
3tfn,train,6.57,6.709015795868759,7.150514,6.712082890541946,6.7395988
1n3z,train,4.2,4.71826245443495,5.0272207,,
1xk9,train,6.85,6.524191980558955,7.7661004,6.631350144103515,7.5122156
1ppc,train,6.16,6.262114216281851,6.6842265,6.47355827134249,6.8419294
2f6t,train,4.62,5.115030376670656,5.24883,5.254675876726834,5.598729
4afg,valid,8.3,5.784240583232083,6.2997575,5.65572794899044,4.291687
4qy3,test,6.82,5.858930741190763,5.8704734,5.576661353170395,5.136051
4ha5,train,7.24,6.81550425273381,7.783877,6.895244420828804,6.940733
1grp,train,3.72,4.071312272174924,4.340952,4.250329436769327,5.588032
3ebl,train,6.3,6.353390036452063,6.86783,6.149139213602627,7.19259
1eby,train,9.7,9.273462940461648,9.785774,9.36211477151959,9.123239
3u10,train,5.44,5.714325637910088,6.43211,,
4jyb,valid,6.96,6.328213851761849,6.5881653,,
1rtf,train,3.04,3.923110571081388,3.954461,,
3c8e,train,4.15,4.848104495747307,4.9973764,,
4k6i,valid,6.2,6.6973147023086295,7.292374,7.27452709883103,8.58114
2xye,train,8.34,8.119623329283169,8.887927,8.107672688629155,8.297977
3b26,train,6.64,6.597363304981805,6.9588394,6.761126461211536,6.511776
3jya,train,6.89,6.446464155528589,7.5697513,6.5365161176054425,7.4630933
4bks,valid,3.82,6.264787363304984,6.7911286,6.883914275593359,6.7787447
2o4r,train,9.4,8.860170109355941,10.02305,,
4aq6,valid,4.8,5.190668286755772,5.5590105,5.061451470067313,5.6692376
1gi7,train,4.51,5.106828675577218,5.9713144,,
3uew,train,6.31,6.320109356014608,7.2071815,,
3bgb,train,6.05,6.4658566221142735,6.548412,6.151431810131153,6.9266186
2ogy,train,4.48,5.143475091130008,4.99865,,
1gvx,train,7.22,7.288444714459311,7.739411,6.691859723698225,7.276423
3a9i,train,4.15,4.583657351154348,4.8025827,,
2xys,train,7.42,7.04901579586881,7.092179,7.2012008501594496,7.247215
2j75,train,6.65,6.353863912515167,6.985079,6.6693730074388204,7.382039
3jup,train,5.58,5.7209842041312,6.2890964,5.603719447396333,6.131519
4i5c,test,8.82,6.178626974483593,7.159736,7.155348742472562,7.6606903
2i3h,train,7.4,7.141166464155491,8.176164,6.948037548706986,6.832565
1kdk,train,9.05,8.10002430133664,8.745596,8.425044070763349,8.547425
3nox,train,8.66,7.811130012150617,8.947195,7.793995749202922,9.067446
2x7u,train,5.27,5.562794653705975,6.205289,5.930088558271386,6.837219
1pr5,train,3.92,4.638857837181073,4.7975903,4.74050832447753,4.8816485
2qg2,train,5.4,5.801737545565006,6.115819,5.834543039319839,5.6690965
4dff,train,7.46,6.816233292831128,8.112901,7.431094580233819,7.693152
2cgf,train,6.41,6.546184690157912,7.222273,6.511137088203991,6.81023
3d0b,train,6.54,6.5955285540704525,6.9759173,6.775419766206148,6.8443537
2r58,train,2.0,3.031470230862699,2.7831492,3.4773144071656157,4.7679944
1q91,train,4.15,4.842174969623373,4.912664,,
2p53,train,7.46,6.941822600243037,7.300717,,
3arr,train,5.4,5.705321992709607,6.2535934,5.461400932813774,5.3973794
1xug,train,7.05,6.719100850546844,7.517741,,
2yxj,train,9.3,8.32174969623337,9.360796,8.756631243358216,9.691072
1c5q,train,6.36,6.045334143377875,6.9405174,,
2fxv,train,5.35,5.626476306196829,6.1564236,,
3t64,train,6.7,6.7469137302550966,7.353241,6.245883811547931,6.009727
2pwc,train,6.57,6.709003645200473,6.8043413,,
4kni,valid,7.78,6.564908869987859,7.379065,,
4bqh,valid,5.59,6.662247873633052,7.297478,5.89413390010629,6.9542522
3vhd,valid,9.28,6.695613608748486,8.393909,7.009404888416587,7.5682316
1nf8,train,7.82,7.0190643985418975,8.051156,7.001413390010595,6.9272804
4dju,train,5.44,5.6836208991494495,6.041959,5.535069075451612,6.475916
3eqr,train,8.7,8.039113001214993,9.226785,8.207703684024017,8.407179
1nli,train,3.59,4.090486026731489,4.3597074,3.983347502656772,5.538931
1pzp,train,3.31,4.242150668286726,3.6494389,4.220422245837729,3.5737953
4efk,valid,2.49,5.702867557715672,6.545612,6.390536663124347,8.515822
4sga,train,7.3,7.306561360874921,7.824735,6.956131774707831,6.285882
3mho,train,6.49,6.564131227217408,7.4272857,6.676408076514267,7.417992
4n6z,valid,7.8,6.416245443499402,7.382127,7.002986184909657,6.513512
1uj5,train,3.05,4.122381530984236,4.0110745,,
2pk5,train,10.7,9.811530984204055,11.146632,,
2nt7,train,6.52,6.582940461725448,6.9707136,6.783049946865121,7.1825376
3djo,train,4.39,4.81297691373023,5.372416,,
3qps,train,5.6,5.944665856622125,6.655796,5.4763336875664494,6.7689495
2f9k,train,7.07,6.466549210206556,7.164955,,
1np0,train,3.57,4.270133657351188,4.352286,,
3bxh,train,4.03,4.672320777642821,4.916079,,
1g7q,train,6.06,6.477095990279505,6.653028,5.874718384697174,6.144338
2xei,train,10.62,9.131032806804319,10.734809,,
2wc4,train,5.29,5.489076549210181,5.81237,5.561768331562146,5.2706594
2xhm,train,6.8,6.857229647630687,7.410078,,
3roc,train,8.19,7.474131227217439,8.367843,7.885855472901064,8.32286
3uod,train,7.31,7.060230862697501,8.178546,7.140882040382648,8.385865
3n8k,train,4.05,4.473778857837218,4.535169,4.709893730074437,5.275569
3s45,valid,8.49,7.0919684082624705,8.847493,,
4n3l,valid,7.0,6.621433778857849,7.6169662,5.878905339258706,7.1927705
1elc,train,6.66,6.560996354799468,7.107296,6.725770456960614,7.463039
3dsz,train,7.77,7.3915552855407896,8.122405,7.231183138505243,8.288825
4gj3,test,8.85,6.461664641555288,7.022595,7.0355871413390405,7.8245482
2v2c,train,3.41,3.938420413122703,4.2557592,,
3ggu,train,9.77,9.018347509113129,9.927152,,
1ecv,train,4.85,4.958554070473834,5.2798114,4.999981402763011,5.784225
4tun,test,5.41,5.8811057108140945,6.7496457,,
3i60,train,8.7,8.15445929526116,9.027959,8.569149840595003,9.119328
3zi0,valid,7.4,6.1605832320777605,6.0272117,,
3gx0,train,3.48,4.64238153098421,3.836811,,
2w5g,train,6.07,5.985006075334142,6.7017107,,
1kui,train,3.77,4.63340218712028,4.4974103,4.266716259298615,4.529178
3ljz,train,8.14,7.574058323207829,8.113455,7.8618119022317465,9.29515
4iie,valid,2.34,5.483705953827458,6.6351147,,
1jsv,train,5.7,5.8320534629404,6.349465,6.115781083953172,5.9385686
3umo,train,3.89,4.91771567436207,4.8075666,,
1uto,train,2.27,3.4074605103280584,3.2289524,,
4mc2,test,8.19,7.061616038882138,8.640523,9.435409139213522,8.773967
186l,train,4.85,5.230145808019413,5.534827,4.817017132619407,4.4708014
4m0y,test,6.46,6.465370595382745,6.74463,6.382869287991504,5.3917336
1li3,train,4.25,4.428991494532201,4.7552137,4.908108395324116,5.7176595
4gid,valid,10.77,6.934228432563806,8.43589,,
4iid,valid,5.62,5.434629404617247,5.650187,,
1hih,train,8.05,8.038311057108219,8.973293,8.10945802337949,8.876673
2qpu,train,3.6,4.372636695018187,4.3928957,4.660992429609576,4.640962
1bv7,train,10.3,9.5229161603889,10.313127,,
1xge,train,4.68,4.775078979343816,4.9194045,5.222635494155151,5.7575965
2f8g,train,8.7,8.218444714459224,9.136637,,
2qrm,train,4.03,4.683620899149503,4.840446,4.510350690754555,5.2726817
3bvb,train,5.49,6.519210206561291,6.7747035,,
3rsx,train,4.41,4.765419198055863,4.8664503,4.86019128586606,6.0031815
2v95,train,8.3,7.563487241798362,8.352196,8.222412327311478,8.96627
3zk6,valid,6.34,5.880814094775221,6.2989664,7.921827842720471,9.991482
4jzi,test,7.4,6.342017010935601,7.7147336,6.892797555791701,7.6979527
2xjj,train,6.51,6.431348724179911,7.5160203,6.795005313496361,6.7069197
4do4,train,7.29,6.7254313487241575,7.384591,,
3b7u,train,7.74,7.2154434993923795,8.6212635,7.13152330961036,8.010062
2jfz,train,5.24,5.829756986634189,6.397862,5.772548580537339,6.3133025
3s43,valid,8.6,8.59057108140947,9.278675,,
1rd4,train,7.74,7.455650060753258,8.296259,7.392029755579079,8.132353
3wqm,test,6.25,6.477217496962341,7.795701,,
4ajl,train,3.8,4.846476306196888,4.9506326,4.569989373007487,5.7233377
4nl1,test,3.89,5.104580801944108,5.8397794,5.613560042507983,7.5007567
2yfx,train,8.09,7.508541919805648,8.790013,,
2pog,train,9.54,8.389003645200463,9.684102,8.459181721572783,9.52335
4j48,valid,5.62,6.488991494532202,7.7871046,5.730618961936049,6.9590487
1ew8,train,2.26,3.0977278250303937,2.9342923,,
4k4j,valid,6.12,6.839526123936821,8.614257,6.764791002479653,7.5336018
4cpt,test,7.7,7.797229647630612,10.277927,7.409107332624894,7.72765
4gq4,train,7.66,7.220340218711973,8.132846,7.447970244420766,7.896416
3c84,train,7.85,7.006925880923494,7.7820826,7.669558979808796,8.0387335
2vwc,train,6.62,6.750145808019393,7.30592,6.37386822529219,6.7328186
4io4,valid,4.61,4.754738760631827,4.7063103,,
4bup,valid,4.95,6.249550425273403,7.434345,,
3jzg,train,4.4,5.244726609963576,4.8420367,4.960276301806595,5.7838173
4ibk,test,4.3,6.346306196840824,8.377194,6.038225292242297,7.3008924
4qij,test,5.54,6.747873633049816,7.7449303,,
3zq9,train,6.02,6.0508262454435435,6.7587247,5.732388163554522,6.4041557
2h6t,train,7.22,7.100157958687748,8.017786,,
2o4z,train,6.25,5.846415552855407,6.832356,6.594758817873594,7.1703825
1hp5,train,6.55,6.213499392466649,6.8753767,,
4djv,train,6.72,6.587436208991491,7.3115587,6.488809776833162,6.3880143
4leq,test,6.54,6.838882138517621,7.352381,6.133097177943122,7.9235654
4ts1,train,4.94,5.218383961117882,5.8379674,5.181392136025479,6.480447
1c1v,train,7.64,6.985030376670764,8.019426,7.654272051009668,7.446394
1d6w,train,5.96,6.3559052247873815,6.3413386,6.582529224229557,7.088074
3fuz,train,6.54,6.051251518833515,6.9275217,,
4llj,test,3.42,5.371980558930742,4.8624845,4.749968119022315,4.9051843
3mhc,train,7.96,7.392891859052268,8.284005,7.90894792773646,9.391547
3su0,train,6.79,6.9307654921020525,7.5991673,,
2nmx,train,5.57,5.613560145808039,5.90051,6.146057385759816,6.2148085
3fqe,train,8.3,7.665577156743697,8.20197,7.88290116896927,9.281163
4cg9,test,6.21,6.402260024301342,7.1432266,5.776187566418698,8.041993
2pov,train,7.12,6.800279465370538,7.719827,7.035409139213536,6.986546
1k1i,train,6.58,6.593791008505435,7.235227,6.687268862911756,8.137862
4dew,train,7.0,6.71210206561361,8.047878,6.570988310308203,6.3124013
1hi5,train,4.04,4.675370595382729,5.188875,,
1ajn,train,2.63,3.5740340218712445,3.6093159,3.187290116896966,4.0941157
2fw6,train,2.92,3.8068408262454687,4.174234,,
2ri9,train,3.22,3.872381530984169,4.3140845,4.398788522847975,4.8010926
4m0e,valid,6.22,6.1807047387606335,6.2897177,6.440485976537261,6.317823
1lgt,train,6.1,5.897667071688944,6.615887,6.11398512221046,7.0138774
4arb,train,5.89,6.224993924665882,6.9525886,,
1fch,train,7.15,7.111117861482342,7.6528645,6.93971307120079,6.8731694
2pu2,train,4.43,4.9342041312271645,5.3668165,4.8019447396386585,5.8460393
1a30,train,4.3,5.208238153098471,5.512738,4.960159404888472,6.163443
3mi2,train,7.77,7.258809234507979,8.429599,,
3rz7,train,8.96,8.53993924665858,8.945974,8.830116896918142,7.979968
1i7z,train,6.4,6.287168894289169,7.0698714,,
2ihq,train,8.49,7.831421628189464,8.662042,8.032250265674723,9.118503
2jew,train,6.69,6.5138760631834405,7.2304916,6.629730179491004,6.8760676
1yds,train,5.92,5.917460510328104,6.4018755,6.249744952178558,6.047634
3f3d,train,7.16,6.675042527338948,7.0771046,7.117693942614165,7.429878
3r1v,train,6.92,6.672612393681688,7.748246,6.368746014877833,7.5686684
1f0r,train,7.66,7.46769137302546,8.168257,7.599383634431384,7.814568
1yq7,train,7.09,6.708955042527391,7.7143583,,
4er1,train,6.62,6.740182260024251,7.0870667,7.168937300743834,7.2303724
3f19,train,7.19,6.833742405832277,7.5192885,7.221594048884073,7.9657035
4flp,train,6.72,6.472029161603886,6.9694977,6.737205100956458,7.8019905
1nt1,train,8.89,8.20646415552862,9.224281,8.284261424017084,8.473069
1ogz,train,5.85,5.96580801944107,6.8834496,,
2vmf,train,5.85,5.706622114216272,6.682824,,
4i71,valid,7.74,6.184204131227221,7.6669025,7.724628055260423,7.5924
4whs,test,4.12,4.973499392466577,4.111228,6.135426850867874,5.2578864
1gpn,train,6.48,6.334678007290342,7.123173,6.708267800212458,7.213156
3v3l,train,6.43,6.325528554070476,7.198478,,
4f9w,valid,6.94,6.809331713244229,8.086566,5.944162238753093,7.7819943
1ndz,train,8.11,7.793523693803103,8.436983,7.734346439957438,8.021167
2iwx,train,6.68,6.541944106925891,7.3932834,6.6224300389656525,6.9967036
4oc5,test,7.07,6.70982989064399,7.935888,7.081756996103457,7.5933022
1tjp,train,4.42,4.944678007290426,5.382411,,
4lyw,test,3.63,6.071628189550425,5.274413,6.913804463336873,5.568385
4p58,test,4.6,5.563924665856617,6.0924783,5.527236076109505,6.9247103
4a4v,train,6.54,6.538687727825009,7.046726,6.408326695347106,6.8760138
3e3c,train,5.62,5.80695018225997,6.0034533,,
2h6b,train,5.39,5.306865127582,5.7951803,,
4dhl,train,4.48,4.889246658566228,5.107057,4.8287778958554535,4.9243283
2xbw,train,8.0,7.776707168894295,8.328488,7.86524973432518,7.2634034
3r6u,train,4.52,4.792041312272159,5.0707674,,
3fat,train,7.64,6.960486026731507,6.9296827,7.62140276301818,7.750449
1mfd,train,5.31,5.666549210206562,5.7088823,5.269148955012422,5.912141
2zq2,train,6.56,6.513256379100895,6.933296,6.567421461464509,6.53506
4mss,valid,6.4,5.918942891859052,6.6553006,6.932093517534522,8.072702
4ayp,valid,6.12,6.652806804374247,7.87319,4.207231668437804,5.264108
1vfn,train,5.6,5.329659781287945,6.144072,5.545037194473986,5.1046085
2dri,train,6.89,6.685334143377913,7.154552,,
3d8y,train,3.4,4.263171324422882,4.000282,3.6916259298618694,4.725209
4j28,valid,5.7,5.720072904009725,6.4324546,6.204086333963595,7.5361533
1y6q,train,11.7,9.885565006075257,11.498496,,
4dy6,train,4.4,5.240291616038901,4.9229007,,
4keq,test,3.82,5.282855407047378,5.378977,6.75924814027632,7.4343925
2qw1,train,3.9,4.608614823815344,4.677731,4.354615066713932,4.8157654
3ge7,train,8.7,7.85346294046166,8.766383,7.821121147715135,8.374715
8cpa,train,9.15,8.145091130012101,9.254028,,
1fh7,train,5.24,5.5567193195625,6.62633,5.453772582359084,6.8981194
4lkk,valid,5.92,6.027411907654922,6.576431,4.857773392034819,4.0967875
3s9t,train,6.82,6.746063183475075,7.600635,6.91407013815087,6.936878
1fhd,train,6.82,6.600413122721739,7.506357,6.640935175345353,7.290448
1wm1,train,6.3,6.2943013365735725,6.831757,6.245309953949769,7.0566874
3m3e,train,4.43,5.1525273390036075,5.1369953,4.495536663124277,5.490216
3bxg,train,4.96,5.217460510328084,5.601244,,
4hzm,valid,4.63,6.083876063183479,5.4705334,7.216425788168545,7.8816857
3sjf,train,7.64,7.400085054678058,8.203301,7.47662061636564,7.8622365
2nnd,train,6.06,5.98215066828677,6.480538,,
3o8p,train,6.46,6.538396111786174,7.3908286,6.414335812964952,6.793925
1rjk,train,10.0,9.388092345078993,9.784902,9.569521785334782,11.060433
1qkb,train,7.35,7.16110571081414,7.810522,7.143942614240231,7.8611126
1hmr,train,6.55,6.583803159173825,7.428337,,
3nzk,train,9.27,8.172600243013465,9.390707,8.670148777895989,8.933093
3gr2,train,2.52,3.615808019441057,3.221178,3.667162592986177,3.6942182
4dkp,train,5.72,5.804872417982964,6.2374835,6.232454835281628,7.0199842
1fcz,train,9.22,8.486014580801983,9.259888,8.589298618491014,8.047853
4omc,test,10.78,6.989234507897944,7.575496,,
4loi,valid,6.77,6.993207776427709,8.058333,,
1fkf,train,9.4,8.486318347509052,9.511159,8.626609989372922,9.465731
1fl3,train,6.8,6.672296476306266,7.5259404,6.435749439043952,7.1904945
3n2v,train,7.51,7.138396111786239,8.142428,7.589107332624968,8.317647
4mr3,valid,5.94,6.329125151883349,5.7764683,6.430280937291136,8.118396
3f8c,train,7.68,7.172989064398563,7.9531283,7.252980871413433,7.82008
3ffp,train,7.14,6.81267314702312,7.9552407,7.062818177217824,6.9158635
4lxd,valid,7.23,7.069428918590518,7.828151,7.932865745660668,10.678213
2e91,train,6.59,6.149258809234552,6.954818,,
3c2f,train,2.0,3.3747387606318333,3.1633072,,
1v7a,train,8.01,7.505929526124028,8.49895,7.630286928799261,8.1747265
2vpo,train,5.42,5.484021871202948,6.0277767,,
1wdn,train,6.3,6.040425273390098,7.139388,,
4kz7,test,2.49,5.4266585662211435,5.826702,6.21767859251388,5.278611
2h3e,train,5.7,5.847910085054625,6.176596,,
3ary,train,6.0,5.8545321992709605,6.7716374,5.970414452709892,6.4912515
4lbu,test,6.56,6.943803159173752,8.922401,6.094994686503738,8.996915
4del,valid,7.68,5.190984204131221,5.8927517,,
4h3j,train,7.05,6.979064398541995,7.7045937,6.971264612114839,7.7583365
1srg,train,5.3,5.694750911300174,6.140729,5.520297555791768,6.853034
2v2q,train,4.15,4.796172539489708,4.6612697,4.3399468650372475,4.9856653
3fv1,train,9.3,8.279222357229724,8.965427,9.020348329200688,9.0883255
3t2q,train,3.66,4.329416767922211,4.567219,,
4jc1,valid,4.3,5.730935601458084,4.4083614,5.1863154698648755,5.0628533
4euo,train,5.05,4.9924787363305505,5.5875854,,
3ewj,train,6.84,6.832296476306252,7.114441,6.682635494155221,7.5462217
3fj7,train,3.71,4.115504252733918,4.525434,,
4n5d,valid,3.22,5.098323207776424,5.685871,7.328767268862911,4.927204
2al5,train,8.4,7.526646415552805,8.366267,7.873623804463239,6.887096
3cz1,train,7.26,6.799769137302634,8.016732,,
4lzs,test,4.8,6.204884568651279,7.206375,5.986942082890553,6.883192
3alt,train,2.92,3.8683718104496023,3.7001047,3.9975282696404153,5.294745
3upv,train,5.3,5.891883353584499,6.0938544,5.288034006376267,5.4879203
1nfw,train,8.96,8.349866342648866,9.090803,8.496620616365597,9.424965
4nze,test,6.8,6.573803159173766,6.98974,6.791510804109144,8.192718
4cmo,test,9.07,6.6148481166464075,8.449997,7.129732199787464,10.187143
4rak,test,7.85,6.671117861482385,7.4657116,7.276131774707754,6.8520374
5yas,train,3.26,3.8812029161604373,4.167413,3.930733262486773,5.8633485
3gxy,train,5.59,6.1807654921021085,6.5902762,5.753375835136383,5.997425
1z95,train,7.12,7.073997569866297,7.97829,7.173064116188404,8.455931
2ce9,train,6.03,6.303766707168904,6.870919,6.094804109103777,6.5837417
4pzv,test,5.7,6.591628189550429,6.3258667,6.692330853701749,7.2045484
4ghi,valid,7.09,6.1192466585662215,7.1715665,6.168512221041448,6.8889303
1tcw,train,6.02,6.141008505467851,6.866909,,
2xib,train,7.26,6.417424058323288,7.0000935,6.841777364505932,8.018474
4o0b,test,8.3,6.723426488456865,7.2957654,7.255507438894805,10.692872
3v2n,valid,6.1,6.174155528554067,6.5060086,,
4m6u,test,2.74,4.834653705953822,5.3416214,4.244686503719425,3.66755
4loy,test,8.09,6.648626974483599,8.128668,7.9781296493092535,7.099304
2rcn,train,6.0,6.061871202916165,6.109758,,
4ago,train,4.81,5.358784933171319,5.6795816,5.0269713071201005,5.687438
1v0l,train,7.55,6.938469015795941,7.634932,7.374527098831131,7.7540317
3cct,train,7.56,7.195212636695076,8.203432,7.381317747077664,6.886865
2ez7,train,4.36,4.706780072904028,5.256238,,
1d4j,train,8.36,8.451688942891783,8.941284,8.704729011689578,8.727002
4elf,valid,8.03,6.95445929526124,8.480981,7.647842720510111,9.472062
2wc3,train,6.08,6.272490886998748,6.689587,6.067029755579122,7.0717893
1kug,train,3.8,4.70772782503042,4.694261,4.263477151966032,5.549986
1ocq,train,5.19,5.460704738760633,6.069385,,
1hpo,train,9.22,8.26996354799517,9.306068,8.479787460148808,9.335225
3pn1,train,6.96,6.821069258809259,7.2718744,6.800171921124109,7.982327
3gqz,train,2.17,3.516512758201729,3.0651517,3.4681810131066544,4.740633
1gj6,train,7.0,6.707521263669503,7.6772614,,
2uwl,train,8.4,8.095297691372961,8.596137,8.385100956429207,8.406806
4bco,valid,6.88,6.41668286755772,7.93735,7.3968012752391,8.739155
4dbm,train,7.62,7.103499392466525,8.030263,7.493538788522797,8.174695
1p1n,train,6.8,6.449076549210273,7.3668385,,
2gst,train,6.07,6.419052247873619,6.6078196,,
1b5h,train,6.01,6.361822600243092,6.9504714,6.105015940488914,6.888606
4er2,train,9.3,8.494580801944188,9.368921,,
4efs,valid,8.6,6.8609234507897945,8.122698,7.453368756641872,7.3396697
1m7d,train,6.23,6.415698663426436,6.9759808,5.9216046758766545,7.008228
3oe5,train,6.88,6.772867557715739,7.671873,6.3420722635494755,6.0262365
1x1z,train,11.06,9.01736330498187,8.737357,,
3cd7,train,7.84,7.474191980558988,8.3923235,7.58739638682258,7.4559627
2isw,train,7.43,6.652053462940473,7.381411,,
3oe4,train,7.47,7.033560145808037,7.857887,7.0403931987247965,7.3313103
2zcq,train,8.82,7.8422114216281456,9.061035,,
1x8d,train,2.21,3.379161603888227,3.3731704,3.785766029047127,5.235728
2xde,train,5.47,5.987144592952597,6.066952,,
2avq,train,4.39,5.233778857837164,6.6078196,,
3p5o,train,7.3,7.085054678007359,7.681746,7.250106269925718,7.11801
2cht,train,5.52,5.527132442284347,6.26483,5.377201558625632,6.3411455
1n4k,train,10.05,8.319222357229712,7.837224,,
2gsu,train,3.59,4.541518833535869,4.6023765,,
1ppm,train,5.8,6.197958687727891,6.5318446,,
1lyb,train,11.42,9.885018226002463,11.354883,,
4hu1,valid,7.54,5.996622114216285,7.005323,7.272995976924224,6.052058
1aid,train,4.82,5.28574726609967,5.653065,5.497949433227053,5.7490993
3spf,train,3.86,4.660777642770375,4.442649,5.0562699256110415,5.193783
4emr,train,7.49,6.954969623329196,8.0202465,,
3ldq,train,5.36,5.7206682867557666,6.2489185,,
1lke,train,7.52,7.222393681652571,8.066363,7.781700318809892,8.654967
3v78,train,5.54,5.917278250303748,6.429987,5.617307120084991,5.8250127
1g2l,train,7.24,7.265844471445844,8.078933,7.218459086078502,7.5339694
1oyq,train,6.96,6.849331713244251,6.9490247,,
4o05,test,7.43,6.868140947752126,8.6271305,7.058485653560045,8.935868
4j7e,valid,4.85,6.268857837181045,6.998561,6.243157987956069,8.586948
3hs4,train,8.0,7.582211421628193,8.484021,,
1hvk,train,10.96,10.196014580801943,11.121182,,
3sio,train,8.0,7.579416767922235,8.602019,,
2qv7,train,3.66,4.536549210206526,4.4401383,,
4umb,test,4.0,5.002430133657342,4.88262,,
2q89,train,6.3,5.944690157958746,6.7381268,6.279224229543136,6.965491
3isj,train,3.68,4.67834750911296,4.587577,4.643100425079668,6.045142
2qhd,train,5.38,5.64066828675582,5.939522,,
2r38,train,7.44,7.374349939246605,7.8269143,7.39631243358117,7.720071
3mfw,train,3.52,4.282733900364508,4.3328547,3.989639346439941,5.457642
3nq3,train,3.78,4.699295261239421,4.625015,,
4eor,valid,6.3,6.484860267314707,8.060858,,
1o3i,train,7.3,6.9161239368166,7.7382565,7.15534537725832,8.056875
2v00,train,3.66,4.47660996354796,4.4687395,4.436854410201877,4.2793665
2wq5,train,3.74,4.779173754556438,4.2615128,4.928751328373991,4.7796326
3bfu,train,6.27,5.967411907654957,6.8617196,,
1pb8,train,5.15,5.094969623329319,5.946346,,
2vwm,train,7.03,6.991312272174962,7.564543,7.288416578108373,7.69501
3lq2,train,5.22,5.589513973268503,6.4350615,,
4dkq,train,6.6,6.423827460510352,7.222942,6.636216790648317,7.225241
2zz2,train,4.54,5.25617253948965,5.541487,,
2aqu,train,9.32,8.673098420413071,9.3145485,,
4u0f,test,5.92,5.942017010935609,6.921783,6.015848388239475,6.5450993
1m4h,train,9.52,8.590400972053569,9.858353,9.1613283740703,8.123396
3rr4,train,4.55,5.162782503037719,5.2974744,5.324571968355251,6.87418
1gjd,train,5.22,5.567837181044928,6.2674336,5.606599362380439,7.121984
1g45,train,8.64,8.499708383961174,9.137336,,
2oxn,train,7.44,7.153511543134824,7.927307,,
3vw1,valid,4.67,7.203134872417994,9.65663,4.934031172511507,6.0929327
1w3l,train,6.28,6.389550425273399,7.180325,5.746256641870374,6.025751
4gzx,train,3.19,4.539173754556526,4.2955217,,
1tlp,train,7.55,7.20069258809241,8.161273,,
1f4x,train,5.59,5.754908869987888,6.3356867,5.6519341126461695,5.7046084
2uyn,train,2.7,3.3718226002429965,3.59749,,
2ypo,valid,4.68,5.390388821385175,5.6434183,,
4l4z,valid,5.68,5.764981773997565,6.3169713,,
3djp,train,4.2,4.635650060753299,4.9923825,,
4r5a,test,8.7,6.359185905224795,6.983675,6.291509260664993,7.0339127
